date,temperature,wind speed,rain,snow
12:51 PM October 20 2015,18.3,18.5,0,0
1:51 PM October 20 2015,20.0,22.2,0,0
2:51 PM October 20 2015,20.6,20.4,0,0
3:51 PM October 20 2015,19.4,14.8,0,0
4:51 PM October 20 2015,18.9,18.5,0,0
5:51 PM October 20 2015,16.7,11.1,0,0
7:51 PM October 20 2015,15.6,7.4,0,0
8:51 AM October 21 2015,14.4,9.3,0,0
9:51 AM October 21 2015,15.6,7.4,0,0
10:51 AM October 21 2015,17.2,5.6,0,0
11:51 AM October 21 2015,20.6,13.0,0,0
12:51 PM October 21 2015,20.6,5.6,0,0
1:51 PM October 21 2015,21.1,5.6,0,0
2:51 PM October 21 2015,21.1,9.3,0,0
3:51 PM October 21 2015,19.4,11.1,0,0
4:51 PM October 21 2015,19.4,9.3,0,0
5:51 PM October 21 2015,17.2,7.4,0,0
6:51 PM October 21 2015,15.6,5.6,0,0
7:51 PM October 21 2015,14.4,7.4,0,0
8:51 AM October 22 2015,15.0,13.0,0,0
9:51 AM October 22 2015,17.2,16.7,0,0
10:51 AM October 22 2015,19.4,14.8,0,0
11:51 AM October 22 2015,20.6,20.4,0,0
12:51 PM October 22 2015,21.7,29.6,0,0
1:51 PM October 22 2015,22.2,20.4,0,0
2:51 PM October 22 2015,21.7,24.1,0,0
3:51 PM October 22 2015,20.6,22.2,0,0
4:51 PM October 22 2015,20.0,25.9,0,0
5:51 PM October 22 2015,18.9,24.1,0,0
6:51 PM October 22 2015,18.9,22.2,0,0
7:51 PM October 22 2015,18.3,13.0,0,0
8:51 AM October 23 2015,11.1,16.7,0,0
9:51 AM October 23 2015,11.1,31.5,0,0
10:51 AM October 23 2015,11.1,25.9,0,0
11:51 AM October 23 2015,11.1,24.1,0,0
12:51 PM October 23 2015,10.6,29.6,0,0
1:51 PM October 23 2015,11.1,31.5,0,0
2:51 PM October 23 2015,10.0,33.3,0,0
3:51 PM October 23 2015,10.6,24.1,0,0
4:51 PM October 23 2015,9.4,22.2,0,0
5:51 PM October 23 2015,8.3,18.5,0,0
6:51 PM October 23 2015,7.2,13.0,0,0
7:51 PM October 23 2015,6.7,14.8,0,0
8:51 AM October 24 2015,4.4,14.8,0,0
9:51 AM October 24 2015,5.6,9.3,0,0
10:51 AM October 24 2015,7.8,9.3,0,0
11:51 AM October 24 2015,8.9,5.6,0,0
12:51 PM October 24 2015,8.9,0.0,0,0
1:51 PM October 24 2015,10.0,7.4,0,0
2:51 PM October 24 2015,10.0,0.0,0,0
3:51 PM October 24 2015,10.0,0.0,0,0
4:51 PM October 24 2015,10.0,0.0,0,0
5:51 PM October 24 2015,9.4,0.0,0,0
6:51 PM October 24 2015,9.4,0.0,0,0
7:51 PM October 24 2015,8.9,5.6,0,0
8:51 AM October 25 2015,13.3,11.1,1,0
9:51 AM October 25 2015,13.9,11.1,0,0
10:51 AM October 25 2015,15.0,16.7,0,0
11:51 AM October 25 2015,15.6,18.5,0,0
12:45 PM October 25 2015,14.0,11.1,1,0
12:51 PM October 25 2015,15.0,9.3,1,0
1:14 PM October 25 2015,15.0,13.0,0,0
1:51 PM October 25 2015,15.0,16.7,0,0
2:51 PM October 25 2015,16.1,24.1,0,0
3:05 PM October 25 2015,16.1,20.4,0,0
3:51 PM October 25 2015,17.2,20.4,0,0
4:51 PM October 25 2015,16.1,11.1,0,0
5:51 PM October 25 2015,15.6,18.5,0,0
6:51 PM October 25 2015,14.4,13.0,0,0
7:51 PM October 25 2015,12.8,13.0,0,0
8:51 AM October 26 2015,7.8,14.8,0,0
9:51 AM October 26 2015,9.4,27.8,0,0
10:51 AM October 26 2015,10.6,18.5,0,0
11:51 AM October 26 2015,11.7,18.5,0,0
12:51 PM October 26 2015,11.7,14.8,0,0
1:51 PM October 26 2015,12.8,7.4,0,0
2:51 PM October 26 2015,13.3,13.0,0,0
3:51 PM October 26 2015,13.3,11.1,0,0
4:51 PM October 26 2015,12.2,11.1,0,0
5:51 PM October 26 2015,10.6,7.4,0,0
6:51 PM October 26 2015,8.3,0.0,0,0
7:51 PM October 26 2015,6.7,0.0,0,0
8:51 AM October 27 2015,6.1,5.6,0,0
9:51 AM October 27 2015,8.3,7.4,0,0
10:51 AM October 27 2015,10.6,0.0,0,0
11:51 AM October 27 2015,11.7,0.0,0,0
12:51 PM October 27 2015,12.8,7.4,0,0
1:51 PM October 27 2015,13.3,9.3,0,0
2:51 PM October 27 2015,12.8,7.4,0,0
3:51 PM October 27 2015,13.3,11.1,0,0
4:51 PM October 27 2015,11.7,14.8,0,0
5:51 PM October 27 2015,10.6,9.3,0,0
6:51 PM October 27 2015,8.9,5.6,0,0
7:51 PM October 27 2015,8.3,0.0,0,0
8:51 AM October 28 2015,8.9,16.7,0,0
9:51 AM October 28 2015,10.6,18.5,0,0
10:51 AM October 28 2015,12.2,24.1,0,0
11:51 AM October 28 2015,13.3,20.4,0,0
12:43 PM October 28 2015,13.3,24.1,0,0
12:51 PM October 28 2015,13.3,25.9,0,0
1:51 PM October 28 2015,12.2,18.5,1,0
2:11 PM October 28 2015,12.2,24.1,1,0
2:22 PM October 28 2015,11.7,22.2,1,0
2:44 PM October 28 2015,11.7,18.5,1,0
2:51 PM October 28 2015,11.7,16.7,1,0
3:51 PM October 28 2015,12.2,24.1,1,0
4:48 PM October 28 2015,13.0,31.5,1,0
4:51 PM October 28 2015,12.8,22.2,1,0
5:06 PM October 28 2015,13.3,22.2,1,0
5:49 PM October 28 2015,14.0,14.8,1,0
5:51 PM October 28 2015,13.9,11.1,1,0
6:01 PM October 28 2015,13.9,25.9,1,0
6:51 PM October 28 2015,15.0,24.1,1,0
7:51 PM October 28 2015,15.6,29.6,1,0
8:17 AM October 29 2015,19.4,16.7,1,0
8:48 AM October 29 2015,19.0,18.5,0,0
8:51 AM October 29 2015,19.4,18.5,1,0
9:51 AM October 29 2015,20.0,20.4,0,0
10:09 AM October 29 2015,20.6,25.9,0,0
10:39 AM October 29 2015,20.6,25.9,0,0
10:51 AM October 29 2015,21.1,25.9,0,0
11:11 AM October 29 2015,21.7,20.4,0,0
11:51 AM October 29 2015,22.2,25.9,0,0
12:51 PM October 29 2015,23.3,27.8,0,0
1:51 PM October 29 2015,22.8,29.6,0,0
2:51 PM October 29 2015,22.8,27.8,0,0
3:51 PM October 29 2015,22.8,29.6,0,0
4:51 PM October 29 2015,21.7,22.2,0,0
5:51 PM October 29 2015,20.0,20.4,0,0
6:51 PM October 29 2015,17.2,11.1,0,0
7:51 PM October 29 2015,16.7,14.8,0,0
8:51 AM October 30 2015,10.0,16.7,0,0
9:51 AM October 30 2015,12.2,20.4,0,0
10:51 AM October 30 2015,13.3,14.8,0,0
11:51 AM October 30 2015,15.0,22.2,0,0
12:51 PM October 30 2015,15.6,18.5,0,0
1:51 PM October 30 2015,15.6,25.9,0,0
2:51 PM October 30 2015,15.6,16.7,0,0
3:51 PM October 30 2015,15.6,18.5,0,0
4:51 PM October 30 2015,15.0,16.7,0,0
5:51 PM October 30 2015,12.8,16.7,0,0
6:51 PM October 30 2015,11.1,11.1,0,0
7:51 PM October 30 2015,10.0,11.1,0,0
8:51 AM October 31 2015,3.9,7.4,0,0
9:51 AM October 31 2015,6.7,0.0,0,0
10:51 AM October 31 2015,7.8,9.3,0,0
11:51 AM October 31 2015,10.0,5.6,0,0
12:51 PM October 31 2015,11.1,0.0,0,0
1:51 PM October 31 2015,11.1,13.0,0,0
2:51 PM October 31 2015,11.1,13.0,0,0
3:51 PM October 31 2015,11.1,11.1,0,0
4:51 PM October 31 2015,10.6,11.1,0,0
5:51 PM October 31 2015,10.0,13.0,0,0
6:51 PM October 31 2015,9.4,11.1,0,0
7:51 PM October 31 2015,9.4,13.0,0,0
8:51 AM November 01 2015,11.1,0.0,0,0
9:51 AM November 01 2015,12.2,13.0,1,0
10:51 AM November 01 2015,14.4,24.1,0,0
11:19 AM November 01 2015,15.0,24.1,0,0
11:51 AM November 01 2015,15.6,29.6,0,0
12:51 PM November 01 2015,16.7,27.8,0,0
1:36 PM November 01 2015,16.7,22.2,0,0
1:51 PM November 01 2015,16.7,27.8,0,0
1:58 PM November 01 2015,16.7,29.6,0,0
2:24 PM November 01 2015,16.7,27.8,0,0
2:51 PM November 01 2015,16.7,16.7,0,0
3:33 PM November 01 2015,16.7,18.5,0,0
3:51 PM November 01 2015,16.7,22.2,0,0
4:51 PM November 01 2015,15.0,14.8,0,0
5:51 PM November 01 2015,13.9,13.0,0,0
6:51 PM November 01 2015,13.3,13.0,0,0
7:51 PM November 01 2015,12.8,9.3,0,0
8:51 AM November 02 2015,12.2,11.1,0,0
9:51 AM November 02 2015,13.3,11.1,0,0
10:51 AM November 02 2015,15.6,20.4,0,0
11:51 AM November 02 2015,16.1,13.0,0,0
12:51 PM November 02 2015,16.7,11.1,0,0
1:51 PM November 02 2015,16.7,0.0,0,0
2:51 PM November 02 2015,16.1,11.1,0,0
3:51 PM November 02 2015,15.0,11.1,0,0
4:51 PM November 02 2015,14.4,9.3,0,0
5:51 PM November 02 2015,13.3,9.3,0,0
6:51 PM November 02 2015,12.2,7.4,0,0
7:51 PM November 02 2015,10.6,5.6,0,0
8:51 AM November 03 2015,12.2,7.4,0,0
9:51 AM November 03 2015,15.0,11.1,0,0
10:51 AM November 03 2015,18.9,18.5,0,0
11:51 AM November 03 2015,20.0,18.5,0,0
12:51 PM November 03 2015,21.1,20.4,0,0
1:51 PM November 03 2015,22.2,14.8,0,0
2:51 PM November 03 2015,22.8,16.7,0,0
3:51 PM November 03 2015,22.2,14.8,0,0
4:51 PM November 03 2015,18.3,13.0,0,0
5:51 PM November 03 2015,16.7,9.3,0,0
6:51 PM November 03 2015,16.1,11.1,0,0
7:51 PM November 03 2015,15.6,7.4,0,0
8:51 AM November 04 2015,15.0,9.3,0,0
9:51 AM November 04 2015,16.1,5.6,0,0
10:51 AM November 04 2015,17.2,0.0,0,0
11:51 AM November 04 2015,17.2,11.1,0,0
12:51 PM November 04 2015,17.8,9.3,0,0
1:51 PM November 04 2015,17.8,14.8,0,0
2:51 PM November 04 2015,16.7,16.7,0,0
3:51 PM November 04 2015,15.6,16.7,0,0
4:51 PM November 04 2015,13.9,11.1,0,0
5:51 PM November 04 2015,12.2,7.4,0,0
6:51 PM November 04 2015,12.2,5.6,0,0
7:51 PM November 04 2015,11.7,0.0,0,0
8:36 AM November 05 2015,15.6,13.0,0,0
8:51 AM November 05 2015,16.1,13.0,0,0
9:47 AM November 05 2015,18.0,14.8,0,0
9:51 AM November 05 2015,17.8,13.0,0,0
10:14 AM November 05 2015,18.9,18.5,0,0
10:51 AM November 05 2015,20.0,20.4,0,0
11:51 AM November 05 2015,20.6,18.5,0,0
12:51 PM November 05 2015,19.4,9.3,1,0
1:51 PM November 05 2015,21.1,14.8,0,0
2:51 PM November 05 2015,21.1,20.4,0,0
3:51 PM November 05 2015,20.0,14.8,0,0
4:51 PM November 05 2015,19.4,11.1,0,0
5:51 PM November 05 2015,17.2,7.4,0,0
6:51 PM November 05 2015,16.7,11.1,0,0
7:51 PM November 05 2015,16.1,11.1,0,0
8:51 AM November 06 2015,18.9,14.8,0,0
9:51 AM November 06 2015,19.4,16.7,0,0
10:51 AM November 06 2015,19.4,13.0,0,0
11:17 AM November 06 2015,20.6,18.5,0,0
11:51 AM November 06 2015,21.1,25.9,0,0
12:24 PM November 06 2015,22.2,37.0,0,0
12:51 PM November 06 2015,21.7,20.4,0,0
1:51 PM November 06 2015,21.1,27.8,0,0
2:26 PM November 06 2015,20.6,25.9,0,0
2:51 PM November 06 2015,20.6,35.2,0,0
3:20 PM November 06 2015,20.0,25.9,0,0
3:51 PM November 06 2015,19.4,33.3,0,0
4:51 PM November 06 2015,18.9,22.2,0,0
5:51 PM November 06 2015,18.9,18.5,0,0
6:51 PM November 06 2015,18.9,18.5,0,0
7:51 PM November 06 2015,18.3,11.1,0,0
8:51 AM November 07 2015,14.4,18.5,0,0
9:51 AM November 07 2015,15.0,13.0,0,0
10:51 AM November 07 2015,16.7,18.5,0,0
11:51 AM November 07 2015,16.1,27.8,0,0
12:51 PM November 07 2015,16.1,14.8,0,0
1:51 PM November 07 2015,15.6,27.8,0,0
2:51 PM November 07 2015,15.0,18.5,0,0
3:51 PM November 07 2015,13.9,18.5,0,0
4:51 PM November 07 2015,13.9,16.7,0,0
5:51 PM November 07 2015,13.3,9.3,0,0
6:51 PM November 07 2015,12.8,13.0,0,0
7:51 PM November 07 2015,12.2,7.4,0,0
8:51 AM November 08 2015,9.4,25.9,0,0
9:51 AM November 08 2015,11.1,20.4,0,0
10:51 AM November 08 2015,12.2,22.2,0,0
11:51 AM November 08 2015,13.3,18.5,0,0
12:51 PM November 08 2015,13.3,18.5,0,0
1:51 PM November 08 2015,13.3,25.9,0,0
2:51 PM November 08 2015,13.3,18.5,0,0
3:51 PM November 08 2015,12.2,16.7,0,0
4:51 PM November 08 2015,10.6,7.4,0,0
5:51 PM November 08 2015,9.4,7.4,0,0
6:51 PM November 08 2015,7.8,9.3,0,0
7:51 PM November 08 2015,7.2,7.4,0,0
8:51 AM November 09 2015,8.9,7.4,0,0
9:51 AM November 09 2015,12.2,9.3,0,0
10:51 AM November 09 2015,13.9,13.0,0,0
11:51 AM November 09 2015,14.4,11.1,0,0
12:51 PM November 09 2015,14.4,18.5,0,0
1:51 PM November 09 2015,15.0,13.0,0,0
2:51 PM November 09 2015,15.6,11.1,0,0
3:51 PM November 09 2015,13.3,18.5,0,0
4:51 PM November 09 2015,10.0,11.1,0,0
5:51 PM November 09 2015,8.9,11.1,0,0
6:51 PM November 09 2015,8.3,11.1,0,0
7:51 PM November 09 2015,8.9,5.6,0,0
8:51 AM November 10 2015,10.0,0.0,0,0
9:51 AM November 10 2015,11.1,9.3,0,0
10:51 AM November 10 2015,12.8,7.4,0,0
11:51 AM November 10 2015,13.3,9.3,0,0
12:51 PM November 10 2015,13.9,13.0,0,0
1:51 PM November 10 2015,13.3,14.8,1,0
2:51 PM November 10 2015,11.1,13.0,1,0
3:51 PM November 10 2015,10.0,16.7,1,0
4:32 PM November 10 2015,9.4,18.5,1,0
4:51 PM November 10 2015,9.4,20.4,1,0
5:28 PM November 10 2015,8.9,20.4,1,0
5:51 PM November 10 2015,8.9,16.7,1,0
5:58 PM November 10 2015,8.9,16.7,1,0
6:51 PM November 10 2015,8.9,22.2,1,0
7:51 PM November 10 2015,9.4,22.2,0,0
8:51 AM November 11 2015,8.9,33.3,1,0
9:51 AM November 11 2015,9.4,37.0,0,0
10:51 AM November 11 2015,9.4,37.0,0,0
11:51 AM November 11 2015,9.4,29.6,0,0
12:51 PM November 11 2015,8.9,38.9,0,0
1:51 PM November 11 2015,9.4,29.6,0,0
2:51 PM November 11 2015,9.4,27.8,0,0
3:51 PM November 11 2015,9.4,29.6,0,0
4:51 PM November 11 2015,9.4,24.1,0,0
5:51 PM November 11 2015,8.9,25.9,0,0
6:51 PM November 11 2015,8.9,22.2,0,0
7:51 PM November 11 2015,8.9,20.4,0,0
8:51 AM November 12 2015,8.9,0.0,0,0
9:51 AM November 12 2015,8.9,0.0,0,0
10:35 AM November 12 2015,8.9,0.0,0,0
10:51 AM November 12 2015,8.9,7.4,0,0
10:59 AM November 12 2015,9.4,9.3,0,0
11:19 AM November 12 2015,8.9,9.3,1,0
11:32 AM November 12 2015,8.9,13.0,1,0
11:37 AM November 12 2015,9.4,14.8,1,0
11:51 AM November 12 2015,9.4,11.1,0,0
12:01 PM November 12 2015,9.4,14.8,0,0
12:25 PM November 12 2015,9.4,13.0,0,0
12:42 PM November 12 2015,9.4,7.4,0,0
12:51 PM November 12 2015,9.4,0.0,0,0
1:00 PM November 12 2015,10.0,7.4,1,0
1:43 PM November 12 2015,10.6,18.5,1,0
1:51 PM November 12 2015,11.1,22.2,1,0
2:10 PM November 12 2015,11.1,25.9,1,0
2:29 PM November 12 2015,11.1,18.5,1,0
2:51 PM November 12 2015,11.7,20.4,1,0
3:25 PM November 12 2015,12.2,16.7,1,0
3:51 PM November 12 2015,12.2,13.0,1,0
4:08 PM November 12 2015,12.2,18.5,1,0
4:21 PM November 12 2015,12.2,16.7,1,0
4:32 PM November 12 2015,12.8,16.7,1,0
4:45 PM November 12 2015,13.0,18.5,0,0
4:51 PM November 12 2015,12.8,16.7,0,0
5:51 PM November 12 2015,12.8,16.7,0,0
6:15 PM November 12 2015,12.8,11.1,1,0
6:51 PM November 12 2015,12.8,11.1,0,0
7:47 PM November 12 2015,13.0,9.3,0,0
7:51 PM November 12 2015,12.8,7.4,0,0
8:51 AM November 13 2015,12.2,20.4,0,0
9:51 AM November 13 2015,13.9,24.1,0,0
10:51 AM November 13 2015,15.0,24.1,0,0
11:51 AM November 13 2015,15.6,25.9,0,0
12:51 PM November 13 2015,15.0,31.5,0,0
1:51 PM November 13 2015,15.0,20.4,0,0
2:51 PM November 13 2015,14.4,22.2,0,0
3:51 PM November 13 2015,14.4,31.5,0,0
4:51 PM November 13 2015,13.3,18.5,0,0
5:51 PM November 13 2015,12.2,16.7,0,0
6:51 PM November 13 2015,11.1,29.6,0,0
7:51 PM November 13 2015,10.6,24.1,0,0
8:51 AM November 14 2015,7.8,35.2,0,0
9:51 AM November 14 2015,8.3,31.5,0,0
10:51 AM November 14 2015,8.3,40.7,0,0
11:51 AM November 14 2015,6.7,29.6,0,0
12:51 PM November 14 2015,5.6,29.6,0,0
1:51 PM November 14 2015,6.7,29.6,0,0
2:51 PM November 14 2015,6.1,31.5,0,0
3:51 PM November 14 2015,6.1,16.7,0,0
4:51 PM November 14 2015,5.0,16.7,0,0
5:51 PM November 14 2015,4.4,13.0,0,0
6:51 PM November 14 2015,3.3,14.8,0,0
7:51 PM November 14 2015,2.8,14.8,0,0
8:51 AM November 15 2015,5.6,11.1,0,0
9:51 AM November 15 2015,8.3,16.7,0,0
10:51 AM November 15 2015,8.9,9.3,0,0
11:51 AM November 15 2015,10.6,14.8,0,0
12:51 PM November 15 2015,11.7,27.8,0,0
1:51 PM November 15 2015,12.8,20.4,0,0
2:51 PM November 15 2015,13.3,20.4,0,0
3:51 PM November 15 2015,12.2,9.3,0,0
4:51 PM November 15 2015,10.6,9.3,0,0
5:51 PM November 15 2015,10.6,14.8,0,0
6:51 PM November 15 2015,10.6,14.8,0,0
7:51 PM November 15 2015,11.1,13.0,0,0
8:51 AM November 16 2015,10.6,11.1,0,0
9:51 AM November 16 2015,13.3,20.4,0,0
10:51 AM November 16 2015,14.4,18.5,0,0
11:51 AM November 16 2015,15.6,11.1,0,0
12:51 PM November 16 2015,16.7,16.7,0,0
1:51 PM November 16 2015,17.2,20.4,0,0
2:51 PM November 16 2015,16.7,22.2,0,0
3:51 PM November 16 2015,16.1,14.8,0,0
4:51 PM November 16 2015,14.4,7.4,0,0
5:51 PM November 16 2015,13.3,11.1,0,0
6:51 PM November 16 2015,10.0,13.0,0,0
7:51 PM November 16 2015,9.4,14.8,0,0
8:51 AM November 17 2015,5.0,14.8,0,0
9:51 AM November 17 2015,6.7,14.8,0,0
10:51 AM November 17 2015,7.2,16.7,0,0
11:51 AM November 17 2015,7.8,13.0,0,0
12:51 PM November 17 2015,8.3,5.6,0,0
1:51 PM November 17 2015,8.3,11.1,0,0
2:51 PM November 17 2015,8.3,11.1,0,0
3:51 PM November 17 2015,7.8,7.4,0,0
4:51 PM November 17 2015,6.1,7.4,0,0
5:51 PM November 17 2015,5.0,0.0,0,0
6:51 PM November 17 2015,3.9,5.6,0,0
7:51 PM November 17 2015,2.8,0.0,0,0
8:51 AM November 18 2015,3.3,5.6,0,0
9:51 AM November 18 2015,7.2,9.3,0,0
10:51 AM November 18 2015,8.9,0.0,0,0
11:51 AM November 18 2015,9.4,9.3,0,0
12:51 PM November 18 2015,8.9,11.1,0,0
1:43 PM November 18 2015,8.9,9.3,0,0
1:51 PM November 18 2015,8.9,7.4,0,0
2:51 PM November 18 2015,8.9,14.8,0,0
3:51 PM November 18 2015,8.9,11.1,0,0
4:51 PM November 18 2015,8.3,9.3,0,0
5:51 PM November 18 2015,8.3,9.3,0,0
6:51 PM November 18 2015,7.8,11.1,0,0
7:35 PM November 18 2015,7.2,7.4,0,0
7:51 PM November 18 2015,7.2,5.6,0,0
8:51 AM November 19 2015,11.7,20.4,0,0
9:51 AM November 19 2015,11.7,20.4,0,0
10:51 AM November 19 2015,12.2,20.4,0,0
11:51 AM November 19 2015,12.8,18.5,0,0
12:27 PM November 19 2015,12.8,18.5,0,0
12:51 PM November 19 2015,12.8,18.5,0,0
1:17 PM November 19 2015,12.8,16.7,0,0
1:51 PM November 19 2015,12.8,13.0,1,0
2:20 PM November 19 2015,13.3,18.5,1,0
2:51 PM November 19 2015,13.3,14.8,0,0
3:00 PM November 19 2015,13.9,18.5,0,0
3:51 PM November 19 2015,13.3,14.8,0,0
4:07 PM November 19 2015,13.3,14.8,0,0
4:51 PM November 19 2015,13.3,18.5,0,0
5:51 PM November 19 2015,13.3,14.8,1,0
6:51 PM November 19 2015,13.9,18.5,0,0
7:51 PM November 19 2015,13.9,20.4,0,0
8:51 AM November 20 2015,15.0,16.7,0,0
9:51 AM November 20 2015,15.0,18.5,0,0
10:51 AM November 20 2015,15.0,16.7,0,0
11:51 AM November 20 2015,15.0,18.5,0,0
12:51 PM November 20 2015,15.6,20.4,0,0
1:51 PM November 20 2015,16.1,22.2,0,0
2:51 PM November 20 2015,15.6,18.5,0,0
3:51 PM November 20 2015,13.9,24.1,0,0
4:51 PM November 20 2015,11.7,13.0,0,0
5:51 PM November 20 2015,10.6,7.4,0,0
6:51 PM November 20 2015,10.6,22.2,0,0
7:51 PM November 20 2015,9.4,25.9,0,0
8:51 AM November 21 2015,6.1,16.7,0,0
9:51 AM November 21 2015,7.8,24.1,0,0
10:51 AM November 21 2015,8.9,16.7,0,0
11:51 AM November 21 2015,10.0,14.8,0,0
12:51 PM November 21 2015,11.1,14.8,0,0
1:51 PM November 21 2015,10.6,13.0,0,0
2:51 PM November 21 2015,10.0,11.1,0,0
3:51 PM November 21 2015,8.9,16.7,0,0
4:51 PM November 21 2015,6.7,11.1,0,0
5:51 PM November 21 2015,6.1,13.0,0,0
6:51 PM November 21 2015,4.4,5.6,0,0
7:51 PM November 21 2015,4.4,5.6,0,0
8:31 AM November 22 2015,6.1,0.0,0,0
8:51 AM November 22 2015,6.1,7.4,0,0
9:51 AM November 22 2015,7.2,9.3,0,0
10:51 AM November 22 2015,8.3,9.3,0,0
11:51 AM November 22 2015,8.3,9.3,1,0
12:20 PM November 22 2015,8.3,7.4,0,0
12:51 PM November 22 2015,8.3,5.6,1,0
1:27 PM November 22 2015,8.9,5.6,1,0
1:51 PM November 22 2015,8.9,5.6,1,0
2:51 PM November 22 2015,8.9,9.3,1,0
3:05 PM November 22 2015,8.9,7.4,1,0
3:15 PM November 22 2015,8.3,7.4,1,0
3:51 PM November 22 2015,8.3,5.6,1,0
4:51 PM November 22 2015,7.8,16.7,1,0
5:51 PM November 22 2015,7.2,13.0,1,0
6:51 PM November 22 2015,7.2,7.4,1,0
7:51 PM November 22 2015,6.7,11.1,1,0
8:51 AM November 23 2015,3.9,22.2,0,0
9:51 AM November 23 2015,4.4,27.8,0,0
10:51 AM November 23 2015,5.6,27.8,0,0
11:51 AM November 23 2015,5.6,24.1,0,0
12:51 PM November 23 2015,6.1,16.7,0,0
1:51 PM November 23 2015,6.1,20.4,0,0
2:51 PM November 23 2015,5.6,20.4,0,0
3:51 PM November 23 2015,3.9,25.9,0,0
4:51 PM November 23 2015,2.8,24.1,0,0
5:51 PM November 23 2015,1.7,18.5,0,0
6:51 PM November 23 2015,1.1,14.8,0,0
7:51 PM November 23 2015,-0.6,9.3,0,0
8:51 AM November 24 2015,0.0,5.6,0,0
9:51 AM November 24 2015,3.3,5.6,0,0
10:51 AM November 24 2015,4.4,16.7,0,0
11:51 AM November 24 2015,5.6,16.7,0,0
12:51 PM November 24 2015,6.7,14.8,0,0
1:51 PM November 24 2015,6.7,14.8,0,0
2:51 PM November 24 2015,6.7,9.3,0,0
3:51 PM November 24 2015,6.1,13.0,0,0
4:51 PM November 24 2015,4.4,5.6,0,0
5:51 PM November 24 2015,2.2,0.0,0,0
6:51 PM November 24 2015,2.2,7.4,0,0
7:51 PM November 24 2015,-0.6,0.0,0,0
8:51 AM November 30 2015,1.1,11.1,0,0
9:51 AM November 30 2015,2.8,16.7,0,0
10:51 AM November 30 2015,4.4,14.8,0,0
11:51 AM November 30 2015,4.0,13.0,0,0
12:51 PM November 30 2015,4.4,9.3,0,0
1:51 PM November 30 2015,4.4,7.4,0,0
2:51 PM November 30 2015,4.4,9.3,0,0
3:51 PM November 30 2015,3.9,5.6,0,0
4:51 PM November 30 2015,2.8,5.6,0,0
5:51 PM November 30 2015,2.8,7.4,0,0
6:51 PM November 30 2015,3.3,0.0,0,0
7:51 PM November 30 2015,2.8,5.6,0,0
8:51 AM December 01 2015,2.2,9.3,0,0
9:51 AM December 01 2015,3.9,5.6,0,0
10:51 AM December 01 2015,5.6,13.0,1,0
11:51 AM December 01 2015,6.5,7.4,0,0
12:51 PM December 01 2015,6.9,16.7,1,0
1:51 PM December 01 2015,7.7,20.4,0,0
2:51 PM December 01 2015,6.9,18.5,0,0
3:51 PM December 01 2015,6.9,18.5,0,0
4:51 PM December 01 2015,6.5,13.0,1,0
5:51 PM December 01 2015,5.9,13.0,1,0
6:51 PM December 01 2015,5.7,11.1,1,0
7:40 PM December 01 2015,6.0,11.1,1,0
7:51 PM December 01 2015,5.6,9.3,1,0
8:51 AM December 02 2015,7.0,0.0,1,0
9:51 AM December 02 2015,8.0,0.0,1,0
10:51 AM December 02 2015,8.0,0.0,1,0
11:51 AM December 02 2015,8.0,9.3,1,0
12:51 PM December 02 2015,8.7,0.0,0,0
1:51 PM December 02 2015,9.0,0.0,0,0
2:51 PM December 02 2015,10.0,0.0,0,0
3:51 PM December 02 2015,9.9,0.0,0,0
4:51 PM December 02 2015,9.9,0.0,0,0
5:05 PM December 02 2015,10.0,0.0,1,0
5:51 PM December 02 2015,10.0,0.0,0,0
6:51 PM December 02 2015,10.0,0.0,0,0
7:51 PM December 02 2015,11.0,0.0,0,0
8:51 AM December 03 2015,9.0,24.1,0,0
9:51 AM December 03 2015,9.0,29.6,0,0
10:51 AM December 03 2015,9.0,37.0,0,0
11:51 AM December 03 2015,10.0,27.8,0,0
12:51 PM December 03 2015,8.9,24.1,0,0
1:51 PM December 03 2015,9.4,24.1,0,0
2:51 PM December 03 2015,8.9,33.3,0,0
3:51 PM December 03 2015,8.3,25.9,0,0
4:51 PM December 03 2015,7.2,16.7,0,0
5:51 PM December 03 2015,7.2,27.8,0,0
6:51 PM December 03 2015,6.7,22.2,0,0
7:51 PM December 03 2015,6.1,25.9,0,0
8:51 AM December 04 2015,5.0,7.4,0,0
9:51 AM December 04 2015,7.2,16.7,0,0
10:51 AM December 04 2015,8.3,14.8,0,0
11:51 AM December 04 2015,8.9,20.4,0,0
12:51 PM December 04 2015,9.4,16.7,0,0
1:51 PM December 04 2015,10.0,22.2,0,0
2:51 PM December 04 2015,9.4,20.4,0,0
3:51 PM December 04 2015,8.3,25.9,0,0
4:51 PM December 04 2015,8.3,13.0,0,0
5:51 PM December 04 2015,8.3,22.2,0,0
6:51 PM December 04 2015,7.8,7.4,0,0
7:51 PM December 04 2015,6.7,7.4,0,0
8:51 AM December 05 2015,5.6,9.3,0,0
9:51 AM December 05 2015,8.9,9.3,0,0
10:51 AM December 05 2015,9.4,13.0,0,0
11:51 AM December 05 2015,10.6,5.6,0,0
12:51 PM December 05 2015,11.1,7.4,0,0
1:51 PM December 05 2015,11.7,0.0,0,0
2:51 PM December 05 2015,10.6,11.1,0,0
3:51 PM December 05 2015,8.9,13.0,0,0
